name,genre,time,year,country,lang,production bdget,domestic gross,world wide gross,rate,neto income
4354,6.0,119.0,1986,66.0,21.0,6000000.0,137963330.0,137978400.0,9.3,131978400.0
4355,6.0,122.0,1982,66.0,21.0,6000000.0,129795550.0,129795550.0,8.0,123795550.0
4356,5.0,121.0,2004,66.0,21.0,6000000.0,119114520.0,221148960.0,8.8,215148960.0
4357,12.0,112.0,1969,66.0,21.0,6000000.0,102308900.0,102310710.0,8.8,96310710.0
4358,9.0,139.0,1964,66.0,21.0,6000000.0,102272140.0,102296456.0,8.6,96296456.0
4359,11.0,88.0,2018,66.0,21.0,6000000.0,46840590.0,51485384.0,4.2,45485384.0
4360,9.0,152.0,1961,66.0,21.0,6000000.0,43700000.0,47596270.0,8.4,41596270.0
4361,1.0,182.0,1956,66.0,21.0,6000000.0,42000000.0,42000000.0,3.4,36000000.0
4362,3.0,98.0,1980,66.0,21.0,6000000.0,39846344.0,39849764.0,8.7,33849764.0
4363,2.0,95.0,2019,66.0,21.0,6000000.0,28714232.0,56797390.0,8.5,50797390.0
4364,3.0,106.0,2001,66.0,21.0,6000000.0,27457408.0,27958192.0,8.6,21958192.0
4365,6.0,109.0,2008,66.0,21.0,6000000.0,26238244.0,46634276.0,8.8,40634276.0
4366,6.0,120.0,1989,66.0,21.0,6000000.0,26004026.0,26051620.0,8.9,20051620.0
4367,0.0,98.0,1981,66.0,21.0,6000000.0,25244700.0,25275288.0,7.3,19275288.0
4368,3.0,106.0,1999,66.0,21.0,6000000.0,25059640.0,25059640.0,6.4,19059640.0
4369,6.0,110.0,1995,25.0,21.0,6000000.0,23341568.0,34449356.0,6.5,28449356.0
4370,6.0,131.0,1974,66.0,21.0,6000000.0,23169836.0,23169836.0,9.3,17169836.0
4371,3.0,102.0,2019,66.0,21.0,6000000.0,22680962.0,24949770.0,7.7,18949770.0
4372,7.0,90.0,1989,66.0,21.0,6000000.0,22168360.0,22168360.0,6.1,16168360.0
4373,3.0,110.0,2002,66.0,21.0,6000000.0,21305260.0,39241324.0,6.9,33241324.0
4374,12.0,145.0,1946,66.0,21.0,6000000.0,20400000.0,20400000.0,5.5,14400000.0
4375,6.0,110.0,2019,66.0,21.0,6000000.0,19005108.0,21294302.0,9.4,15294302.0
4376,3.0,90.0,2000,66.0,21.0,6000000.0,18621248.0,20695412.0,8.9,14695412.0
4377,6.0,121.0,2006,25.0,21.0,6000000.0,17606684.0,49155372.0,8.9,43155372.0
4378,3.0,92.0,2003,66.0,21.0,6000000.0,17583468.0,18504540.0,7.5,12504540.0
4379,7.0,100.0,2019,27.0,21.0,6000000.0,14856291.0,22413144.0,6.3,16413144.0
4380,7.0,85.0,2018,66.0,21.0,6000000.0,14836174.0,42873730.0,2.7,36873730.0
4381,6.0,120.0,1988,66.0,21.0,6000000.0,14545844.0,14545844.0,7.9,8545844.0
4382,3.0,93.0,2007,66.0,21.0,6000000.0,13235267.0,18209872.0,3.8,12209872.0
4383,3.0,104.0,1988,66.0,21.0,6000000.0,12793213.0,12793213.0,5.4,6793213.0
4384,0.0,101.0,1998,2.0,21.0,6000000.0,12716953.0,31716952.0,8.1,25716952.0
4385,0.0,208.0,1956,2.0,21.0,6000000.0,12500000.0,12526685.0,8.0,6526685.0
4386,6.0,99.0,1998,65.0,21.0,6000000.0,11911200.0,58809148.0,7.7,52809148.0
4387,7.0,110.0,1995,65.0,21.0,6000000.0,11784569.0,11784569.0,6.8,5784569.0
4388,7.0,96.0,1989,66.0,21.0,6000000.0,11642254.0,11642254.0,3.6,5642254.0
4389,6.0,97.0,2012,66.0,21.0,6000000.0,11494838.0,16369708.0,4.9,10369708.0
4390,6.0,110.0,1983,2.0,21.0,6000000.0,10278575.0,10278575.0,7.7,4278575.0
4391,6.0,103.0,2015,66.0,21.0,6000000.0,10021175.0,42320504.0,6.4,36320504.0
4392,2.0,104.0,2012,66.0,21.0,6000000.0,9204489.0,10106975.0,9.2,4106975.0
4393,7.0,101.0,2020,66.0,21.0,6000000.0,9030855.0,16244416.0,8.0,10244416.0
4394,6.0,110.0,2000,66.0,21.0,6000000.0,8596914.0,10557291.0,7.4,4557291.0
4395,5.0,42.0,2008,4.0,21.0,6000000.0,7714996.0,17252288.0,6.1,11252288.0
4396,10.0,110.0,1999,4.0,21.0,6000000.0,6852450.0,6852450.0,5.9,852450.0
4397,3.0,104.0,2010,66.0,21.0,6000000.0,6671283.0,8173486.0,7.9,2173486.0
4398,6.0,98.0,2018,66.0,21.0,6000000.0,6216897.0,6216897.0,7.4,216897.0
4399,3.0,84.0,2012,66.0,43.0,6000000.0,5909483.0,8446952.0,3.5,2446952.0
4400,3.0,96.0,2011,32.0,21.0,6000000.0,5359774.0,21197454.0,6.0,15197454.0
4401,2.0,97.0,2000,10.0,21.0,6000000.0,4859475.0,10619770.0,9.1,4619770.0
4402,3.0,94.0,2008,66.0,21.0,6000000.0,4694491.0,6176114.0,6.5,176114.0
4403,3.0,105.0,2006,22.0,21.0,6000000.0,4670644.0,15137932.0,7.3,9137932.0
4404,9.0,110.0,1998,65.0,21.0,6000000.0,4595000.0,21787232.0,7.4,15787232.0
4405,3.0,90.0,2009,66.0,21.0,6000000.0,4543320.0,4713059.0,9.4,-1286941.0
4406,10.0,110.0,1999,25.0,21.0,6000000.0,4398989.0,4398989.0,5.4,-1601011.0
4407,3.0,113.0,2014,66.0,21.0,6000000.0,3591299.0,6591365.0,5.9,591365.0
4408,6.0,110.0,2006,66.0,21.0,6000000.0,3347411.0,7818479.0,7.4,1818479.0
4409,6.0,107.0,2014,66.0,21.0,6000000.0,3322127.0,3485383.0,7.8,-2514617.0
4410,6.0,110.0,1993,66.0,21.0,6000000.0,3273588.0,3273588.0,7.7,-2726412.0
4411,9.0,95.0,2001,66.0,21.0,6000000.0,3067312.0,3740030.0,9.3,-2259970.0
4412,6.0,94.0,2003,66.0,21.0,6000000.0,2207975.0,3456602.0,7.9,-2543398.0
4413,3.0,95.0,2008,66.0,21.0,6000000.0,2077046.0,3330012.0,7.9,-2669988.0
4414,3.0,95.0,2001,66.0,21.0,6000000.0,2025238.0,2522928.0,3.8,-3477072.0
4415,6.0,77.0,2009,10.0,21.0,6000000.0,1418304.0,1418304.0,6.4,-4581696.0
4416,6.0,102.0,2011,13.0,21.0,6000000.0,1348205.0,11348205.0,4.7,5348205.0
4417,11.0,121.0,2018,66.0,21.0,6000000.0,1233694.0,1488186.0,9.5,-4511814.0
4418,6.0,110.0,2001,66.0,21.0,6000000.0,1030920.0,1290920.0,9.1,-4709080.0
4419,0.0,125.0,2011,36.0,33.0,6000000.0,802778.0,18727440.0,8.4,12727440.0
4420,0.0,107.0,1991,22.0,21.0,6000000.0,773490.0,773490.0,3.4,-5226510.0
4421,12.0,135.0,1969,66.0,21.0,6000000.0,509424.0,509424.0,9.0,-5490576.0
4422,11.0,101.0,2015,18.0,19.0,6000000.0,434640.0,4959039.0,8.8,-1040961.0
4423,6.0,98.0,2011,66.0,21.0,6000000.0,408159.0,408159.0,6.2,-5591841.0
4424,0.0,110.0,1979,65.0,21.0,6000000.0,391942.0,391942.0,8.6,-5608058.0
4425,0.0,110.0,2002,65.0,21.0,6000000.0,267194.0,267194.0,7.4,-5732806.0
4426,0.0,110.0,2003,65.0,21.0,6000000.0,181798.0,181798.0,7.6,-5818202.0
4427,11.0,143.0,2011,53.0,34.0,6000000.0,129210.0,13168809.0,7.6,7168809.0
4428,6.0,110.0,2006,53.0,21.0,6000000.0,119452.0,119452.0,4.9,-5880548.0
4429,6.0,110.0,2010,66.0,21.0,6000000.0,115862.0,117796.0,9.1,-5882204.0
4430,6.0,137.0,2015,66.0,21.0,6000000.0,90777.0,90777.0,9.2,-5909223.0
4431,11.0,94.0,2012,66.0,21.0,6000000.0,66351.0,1673635.0,3.9,-4326365.0
4432,11.0,110.0,2009,5.0,21.0,6000000.0,65108.0,1365108.0,6.2,-4634892.0
4433,3.0,107.0,2001,25.0,21.0,6000000.0,54606.0,4316497.0,4.8,-1683503.0
4434,3.0,110.0,2008,25.0,21.0,6000000.0,36497.0,36497.0,8.2,-5963503.0
4435,6.0,88.0,2015,66.0,21.0,6000000.0,32251.0,437089.0,2.9,-5562911.0
4436,5.0,110.0,2007,66.0,21.0,6000000.0,25317.0,26007.0,9.1,-5973993.0
4437,5.0,110.0,2010,66.0,21.0,6000000.0,13722.0,13722.0,2.3,-5986278.0
4438,3.0,92.0,2017,22.0,24.0,6000000.0,13722.0,22367264.0,8.4,16367264.0
4439,6.0,130.0,2017,55.0,42.0,6000000.0,13722.0,19594568.0,7.5,13594568.0
4440,1.0,87.0,2018,64.0,21.0,6000000.0,13722.0,585333.0,5.5,-5414667.0
4441,7.0,110.0,1983,10.0,21.0,5952000.0,2120439.0,2120439.0,8.0,-3831561.0
4442,3.0,120.0,1996,10.0,21.0,5900000.0,22231658.0,37831656.0,7.2,31931656.0
4443,10.0,122.0,2003,22.0,21.0,5900000.0,3895664.0,3910861.0,6.6,-1989139.0
4444,0.0,112.0,1968,66.0,21.0,5800000.0,33395426.0,33398936.0,9.2,27598936.0
4445,11.0,133.0,1965,22.0,21.0,5800000.0,6800000.0,6800000.0,8.9,1000000.0
4446,6.0,103.0,2008,5.0,20.0,5800000.0,542860.0,9662214.0,7.7,3862214.0
4447,3.0,93.0,2003,5.0,21.0,5800000.0,230312.0,421021.0,6.3,-5378979.0
4448,11.0,91.0,2012,62.0,21.0,5800000.0,15091.0,15091.0,5.5,-5784909.0
4449,0.0,81.0,2006,62.0,46.0,5700000.0,12044087.0,43044090.0,7.9,37344090.0
4450,3.0,94.0,1998,30.0,21.0,5700000.0,69582.0,69582.0,7.7,-5630418.0
4451,6.0,110.0,2020,18.0,19.0,5700000.0,44205.0,21714736.0,8.0,16014736.0
4452,3.0,96.0,2012,65.0,21.0,5700000.0,35955.0,86051320.0,7.0,80351320.0
4453,0.0,110.0,2010,18.0,21.0,5700000.0,30638.0,731613.0,4.9,-4968387.0
4454,3.0,112.0,2002,25.0,21.0,5600000.0,32543448.0,74566040.0,7.3,68966040.0
4455,6.0,110.0,2006,25.0,21.0,5600000.0,7009668.0,7009668.0,5.9,1409668.0
4456,6.0,110.0,2002,66.0,21.0,5600000.0,3064356.0,3281898.0,5.7,-2318102.0
4457,9.0,105.0,2010,66.0,21.0,5600000.0,531806.0,531806.0,6.5,-5068194.0
4458,9.0,110.0,2012,66.0,21.0,5600000.0,385422.0,14683763.0,2.7,9083763.0
4459,9.0,110.0,2010,66.0,21.0,5600000.0,27766.0,18527766.0,7.3,12927766.0
4460,3.0,129.0,1973,66.0,21.0,5500000.0,159616320.0,159616320.0,7.4,154116320.0
4461,6.0,125.0,1981,65.0,21.0,5500000.0,61558160.0,61910508.0,8.0,56410508.0
4462,6.0,116.0,2005,66.0,21.0,5500000.0,50406344.0,50458356.0,8.6,44958356.0
4463,6.0,110.0,1996,2.0,21.0,5500000.0,35811508.0,36675932.0,9.0,31175932.0
4464,10.0,90.0,2013,66.0,21.0,5500000.0,24477704.0,41268580.0,5.8,35768580.0
4465,3.0,92.0,2018,66.0,21.0,5500000.0,17744684.0,40015000.0,2.6,34515000.0
4466,12.0,105.0,1973,66.0,21.0,5500000.0,15700000.0,15700000.0,8.6,10200000.0
4467,7.0,89.0,2018,66.0,21.0,5500000.0,11107431.0,18294884.0,4.1,12794884.0
4468,3.0,110.0,2003,10.0,21.0,5500000.0,9282750.0,12399772.0,6.6,6899772.0
4469,6.0,95.0,2017,65.0,21.0,5500000.0,6735118.0,44077250.0,8.6,38577250.0
4470,3.0,110.0,2001,65.0,21.0,5500000.0,6217849.0,8761608.0,8.4,3261608.0
4471,6.0,91.0,2001,65.0,21.0,5500000.0,5580479.0,5692941.0,8.8,192941.0
4472,6.0,110.0,1980,65.0,21.0,5500000.0,4865000.0,4865000.0,2.3,-635000.0
4473,6.0,96.0,2004,22.0,24.0,5500000.0,3629758.0,83525624.0,6.9,78025624.0
4474,6.0,104.0,2003,10.0,21.0,5500000.0,1060512.0,1128468.0,6.5,-4371532.0
4475,6.0,110.0,2005,10.0,21.0,5500000.0,1023424.0,8589831.0,7.2,3089831.0
4476,6.0,113.0,2011,18.0,19.0,5500000.0,1008098.0,15867314.0,8.6,10367314.0
4477,6.0,93.0,2011,21.0,24.0,5500000.0,611709.0,13480196.0,7.5,7980196.0
4478,6.0,108.0,2015,1.0,43.0,5500000.0,201227.0,22125102.0,7.2,16625102.0
4479,6.0,110.0,2002,1.0,21.0,5500000.0,56653.0,56653.0,3.3,-5443347.0
4480,11.0,116.0,2017,2.0,21.0,5500000.0,28660.0,788191.0,5.3,-4711809.0
4481,3.0,96.0,2011,66.0,21.0,5500000.0,28468.0,28468.0,2.3,-5471532.0
4482,2.0,99.0,2015,36.0,33.0,5500000.0,24956.0,24956.0,4.9,-5475044.0
4483,6.0,129.0,2014,49.0,21.0,5500000.0,24956.0,863895.0,6.3,-4636105.0
4484,6.0,119.0,2019,22.0,24.0,5400000.0,3759854.0,12008474.0,9.2,6608474.0
4485,6.0,97.0,2003,22.0,21.0,5400000.0,792200.0,8133256.0,8.0,2733256.0
4486,6.0,112.0,2015,7.0,39.0,5400000.0,8808.0,735324.0,9.4,-4664676.0
4487,6.0,118.0,2013,27.0,13.0,5400000.0,8808.0,4728896.0,7.1,-671104.0
4488,6.0,130.0,2020,5.0,21.0,5400000.0,8808.0,516819.0,9.0,-4883181.0
4489,7.0,89.0,2017,66.0,21.0,5300000.0,44307190.0,62633704.0,3.5,57333704.0
4490,6.0,110.0,2006,30.0,21.0,5300000.0,2197694.0,29197694.0,9.4,23897694.0
4491,2.0,94.0,2012,65.0,21.0,5300000.0,2197694.0,440821.0,5.1,-4859179.0
4492,6.0,179.0,2013,66.0,24.0,5250000.0,2450504.0,22895152.0,7.2,17645152.0
4493,11.0,100.0,2012,25.0,19.0,5250000.0,1200010.0,20188740.0,6.3,14938740.0
4494,3.0,110.0,2007,66.0,21.0,5250000.0,769726.0,786677.0,4.0,-4463323.0
4495,3.0,110.0,2000,66.0,21.0,5250000.0,20097.0,20097.0,9.2,-5229903.0
4496,7.0,111.0,2016,65.0,21.0,5250000.0,20097.0,4801837.0,6.7,-448163.0
4497,7.0,154.0,1944,65.0,21.0,5200000.0,2000000.0,2000000.0,4.2,-3200000.0
4498,3.0,110.0,2005,65.0,21.0,5200000.0,795126.0,1695126.0,9.1,-3504874.0
4499,6.0,130.0,2011,30.0,21.0,5200000.0,564489.0,11633427.0,4.3,6433427.0
4500,3.0,87.0,2019,22.0,24.0,5200000.0,564489.0,7260661.0,9.1,2060661.0
4501,6.0,110.0,1980,66.0,21.0,5100000.0,9709597.0,9709597.0,8.8,4609597.0
4502,10.0,95.0,2002,66.0,21.0,5000000.0,241438200.0,374890050.0,7.3,369890050.0
4503,7.0,104.0,2017,66.0,21.0,5000000.0,175837940.0,252297400.0,8.6,247297400.0
4504,7.0,81.0,2011,66.0,21.0,5000000.0,104028810.0,207039840.0,5.1,202039840.0
4505,7.0,110.0,2005,66.0,21.0,5000000.0,87025096.0,152925090.0,5.9,147925090.0
4506,7.0,105.0,2013,66.0,21.0,5000000.0,83586450.0,161921520.0,5.7,156921520.0
4507,7.0,80.0,2016,66.0,21.0,5000000.0,67268830.0,148806510.0,6.2,143806510.0
4508,7.0,94.0,2015,66.0,21.0,5000000.0,65206104.0,98677816.0,7.9,93677816.0
4509,7.0,96.0,2017,66.0,21.0,5000000.0,55683844.0,125010260.0,6.7,120010260.0
4510,7.0,87.0,2012,66.0,21.0,5000000.0,53900336.0,142817980.0,3.4,137817980.0
4511,7.0,89.0,2014,66.0,21.0,5000000.0,50856010.0,103300630.0,4.4,98300630.0
4512,7.0,99.0,2019,66.0,21.0,5000000.0,45896028.0,61220784.0,5.5,56220784.0
4513,7.0,96.0,1987,66.0,21.0,5000000.0,44793224.0,44793224.0,6.8,39793224.0
4514,3.0,115.0,2013,43.0,21.0,5000000.0,44467210.0,100486616.0,8.9,95486616.0
4515,11.0,108.0,2015,66.0,21.0,5000000.0,43787264.0,58978476.0,7.9,53978476.0
4516,10.0,119.0,2017,66.0,21.0,5000000.0,42872468.0,56868676.0,8.8,51868676.0
4517,3.0,113.0,1975,65.0,21.0,5000000.0,41833348.0,41833348.0,6.6,36833348.0
4518,3.0,135.0,1953,65.0,21.0,5000000.0,36000000.0,36010330.0,9.0,31010330.0
4519,7.0,89.0,1991,66.0,21.0,5000000.0,34872030.0,34872030.0,6.0,29872030.0
4520,6.0,115.0,2019,66.0,21.0,5000000.0,34700144.0,38102988.0,9.8,33102988.0
4521,6.0,109.0,2003,66.0,21.0,5000000.0,34469210.0,64200320.0,8.1,59200320.0
4522,7.0,84.0,2014,66.0,21.0,5000000.0,32462372.0,90904856.0,3.4,85904856.0
4523,1.0,127.0,1954,66.0,21.0,5000000.0,28200000.0,28200000.0,7.4,23200000.0
4524,7.0,104.0,2014,66.0,21.0,5000000.0,27695246.0,44115496.0,5.3,39115496.0
4525,6.0,117.0,2013,66.0,21.0,5000000.0,27298284.0,60611844.0,9.1,55611844.0
4526,11.0,103.0,2015,66.0,21.0,5000000.0,27288872.0,42844516.0,4.1,37844516.0
4527,6.0,124.0,1980,65.0,21.0,5000000.0,26010864.0,26024620.0,6.0,21024620.0
4528,7.0,83.0,2015,66.0,21.0,5000000.0,25801570.0,38359310.0,2.3,33359310.0
4529,11.0,113.0,2001,66.0,21.0,5000000.0,25544868.0,39719430.0,9.4,34719430.0
4530,3.0,95.0,2011,66.0,21.0,5000000.0,24814830.0,25861248.0,5.1,20861248.0
4531,7.0,85.0,2018,66.0,21.0,5000000.0,24431472.0,32144262.0,3.5,27144262.0
4532,3.0,97.0,2006,66.0,21.0,5000000.0,24148068.0,27342246.0,9.3,22342246.0
4533,2.0,104.0,1998,66.0,21.0,5000000.0,23047940.0,23047940.0,8.3,18047940.0
4534,6.0,110.0,2000,65.0,21.0,5000000.0,21995264.0,109252980.0,8.9,104252980.0
4535,3.0,103.0,2013,66.0,21.0,5000000.0,21502690.0,26853810.0,8.4,21853810.0
4536,7.0,93.0,2014,66.0,21.0,5000000.0,21222316.0,41824064.0,6.5,36824064.0
4537,6.0,121.0,2016,66.0,21.0,5000000.0,20773068.0,23551286.0,6.7,18551286.0
4538,6.0,134.0,1997,66.0,21.0,5000000.0,20733484.0,21277770.0,7.9,16277770.0
4539,12.0,102.0,1982,2.0,21.0,5000000.0,20659424.0,20659424.0,9.1,15659424.0
4540,3.0,94.0,1991,66.0,21.0,5000000.0,19438638.0,19438638.0,6.5,14438638.0
4541,1.0,110.0,1999,66.0,21.0,5000000.0,19421272.0,19421272.0,7.4,14421272.0
4542,6.0,134.0,2016,10.0,21.0,5000000.0,19115192.0,23745772.0,1.1,18745772.0
4543,6.0,129.0,1981,66.0,21.0,5000000.0,19032000.0,25032000.0,7.2,20032000.0
4544,6.0,99.0,2015,66.0,21.0,5000000.0,18656400.0,41598370.0,8.5,36598370.0
4545,7.0,88.0,1988,66.0,21.0,5000000.0,17768756.0,17768756.0,5.2,12768756.0
4546,11.0,87.0,2011,66.0,21.0,5000000.0,17686928.0,26517820.0,2.3,21517820.0
4547,6.0,113.0,2018,66.0,21.0,5000000.0,17548000.0,26078500.0,6.1,21078500.0
4548,6.0,105.0,2014,66.0,21.0,5000000.0,17390770.0,17499242.0,8.7,12499242.0
4549,6.0,110.0,2001,66.0,21.0,5000000.0,16017403.0,16017403.0,7.4,11017403.0
4550,7.0,87.0,2020,66.0,21.0,5000000.0,15347654.0,22059212.0,6.6,17059212.0
4551,7.0,88.0,1995,66.0,21.0,5000000.0,15126948.0,15126948.0,3.7,10126948.0
4552,7.0,136.0,1954,66.0,21.0,5000000.0,15000000.0,15000000.0,6.3,10000000.0
4553,6.0,109.0,1997,66.0,21.0,5000000.0,14843425.0,14843425.0,7.6,9843425.0
4554,0.0,99.0,1981,66.0,21.0,5000000.0,14600000.0,19600000.0,5.5,14600000.0
4555,7.0,100.0,1989,10.0,21.0,5000000.0,14343976.0,14343976.0,7.1,9343976.0
4556,11.0,94.0,2013,66.0,21.0,5000000.0,14124286.0,31149252.0,3.8,26149252.0
4557,7.0,91.0,2017,66.0,21.0,5000000.0,13985117.0,19720204.0,4.4,14720204.0
4558,6.0,106.0,2002,43.0,43.0,5000000.0,13649881.0,33649880.0,9.4,28649880.0
4559,3.0,99.0,2004,22.0,21.0,5000000.0,13542874.0,29832586.0,9.3,24832586.0
4560,7.0,86.0,2008,66.0,21.0,5000000.0,13442412.0,15318257.0,6.8,10318257.0
4561,5.0,100.0,2016,66.0,21.0,5000000.0,13099931.0,13099931.0,6.9,8099931.0
4562,6.0,135.0,1996,66.0,21.0,5000000.0,12961389.0,12961389.0,7.0,7961389.0
4563,7.0,89.0,1986,66.0,21.0,5000000.0,12947763.0,12947763.0,9.2,7947763.0
4564,3.0,110.0,1982,66.0,21.0,5000000.0,12592907.0,12592907.0,7.8,7592907.0
4565,6.0,99.0,2017,66.0,21.0,5000000.0,12241072.0,18945682.0,5.7,13945682.0
4566,0.0,107.0,1983,66.0,21.0,5000000.0,12232628.0,12232628.0,6.6,7232628.0
4567,3.0,91.0,2009,66.0,21.0,5000000.0,12062558.0,17329336.0,6.3,12329336.0
4568,3.0,93.0,2016,66.0,21.0,5000000.0,11686940.0,22113076.0,1.9,17113076.0
4569,3.0,152.0,1957,66.0,21.0,5000000.0,11000000.0,11017403.0,6.0,6017403.0
4570,3.0,141.0,1959,66.0,21.0,5000000.0,11000000.0,11016959.0,5.6,6016959.0
4571,0.0,110.0,1982,24.0,21.0,5000000.0,10751126.0,10751126.0,6.7,5751126.0
4572,6.0,100.0,2009,66.0,21.0,5000000.0,10572742.0,10732909.0,6.7,5732909.0
4573,7.0,92.0,2019,47.0,21.0,5000000.0,10429730.0,18528788.0,3.8,13528788.0
4574,1.0,97.0,2014,66.0,21.0,5000000.0,10429707.0,10537341.0,7.8,5537341.0
4575,6.0,106.0,2011,66.0,21.0,5000000.0,10179275.0,11869063.0,6.0,6869063.0
4576,7.0,88.0,2017,66.0,21.0,5000000.0,10166820.0,11792942.0,4.0,6792942.0
4577,10.0,91.0,2016,66.0,21.0,5000000.0,9669521.0,10182050.0,7.4,5182050.0
4578,1.0,110.0,2000,66.0,21.0,5000000.0,9628751.0,16628751.0,6.6,11628751.0
4579,3.0,92.0,2004,66.0,21.0,5000000.0,8886160.0,10206551.0,8.3,5206551.0
4580,6.0,99.0,2003,10.0,21.0,5000000.0,8460000.0,25913868.0,6.4,20913868.0
4581,6.0,110.0,1976,10.0,21.0,5000000.0,8000000.0,8000000.0,5.3,3000000.0
4582,0.0,110.0,1978,22.0,22.0,5000000.0,7100000.0,7100000.0,5.6,2100000.0
4583,7.0,110.0,2001,22.0,21.0,5000000.0,6755271.0,6755271.0,8.2,1755271.0
4584,3.0,84.0,2019,66.0,21.0,5000000.0,6546159.0,10601127.0,7.1,5601127.0
4585,5.0,128.0,2018,66.0,21.0,5000000.0,6352306.0,6653715.0,8.3,1653715.0
4586,3.0,110.0,1989,66.0,21.0,5000000.0,6157157.0,6157157.0,7.7,1157157.0
4587,5.0,41.0,2010,22.0,21.0,5000000.0,6096582.0,16515203.0,8.1,11515203.0
4588,3.0,96.0,2006,66.0,21.0,5000000.0,6090172.0,6590172.0,7.8,1590172.0
4589,6.0,119.0,2016,66.0,21.0,5000000.0,5879835.0,21340234.0,8.5,16340234.0
4590,3.0,110.0,1998,66.0,21.0,5000000.0,5502773.0,5502773.0,6.8,502773.0
4591,12.0,165.0,1969,35.0,32.0,5000000.0,5321508.0,5380513.0,9.5,380513.0
4592,3.0,94.0,2001,66.0,21.0,5000000.0,5308707.0,5476060.0,6.6,476060.0
4593,11.0,107.0,2019,66.0,21.0,5000000.0,5215062.0,5288136.0,8.1,288136.0
4594,6.0,110.0,2004,59.0,35.0,5000000.0,5211842.0,40311840.0,7.9,35311840.0
4595,11.0,97.0,2009,65.0,21.0,5000000.0,5010163.0,10676073.0,8.9,5676073.0
4596,6.0,90.0,2021,66.0,21.0,5000000.0,4844399.0,4998994.0,6.8,-1006.0
4597,6.0,121.0,2015,66.0,21.0,5000000.0,4816142.0,4816142.0,5.0,-183858.0
4598,7.0,86.0,2016,66.0,21.0,5000000.0,4799774.0,9371036.0,9.0,4371036.0
4599,6.0,95.0,1983,66.0,21.0,5000000.0,4685097.0,4685097.0,7.3,-314903.0
4600,3.0,110.0,2006,66.0,21.0,5000000.0,4339241.0,4414753.0,3.8,-585247.0
4601,6.0,110.0,1997,66.0,21.0,5000000.0,4306697.0,7951247.0,7.6,2951247.0
4602,6.0,109.0,2008,66.0,21.0,5000000.0,4078607.0,4815890.0,5.8,-184110.0
4603,3.0,107.0,2014,22.0,21.0,5000000.0,4011530.0,15220308.0,4.3,10220308.0
4604,6.0,122.0,2011,22.0,5.0,5000000.0,3954651.0,46263524.0,7.1,41263524.0
4605,3.0,87.0,1982,66.0,21.0,5000000.0,3707583.0,3707583.0,6.6,-1292417.0
4606,3.0,87.0,2017,21.0,21.0,5000000.0,3614896.0,4620399.0,4.1,-379601.0
4607,3.0,95.0,2019,66.0,21.0,5000000.0,3502600.0,4267808.0,3.0,-732192.0
4608,7.0,94.0,2016,66.0,21.0,5000000.0,3220371.0,3807503.0,5.4,-1192497.0
4609,6.0,90.0,2018,66.0,21.0,5000000.0,3072605.0,3474221.0,6.5,-1525779.0
4610,6.0,110.0,1994,66.0,21.0,5000000.0,3046086.0,5438120.0,8.3,438120.0
4611,7.0,96.0,2016,30.0,21.0,5000000.0,3000342.0,12905107.0,2.9,7905107.0
4612,6.0,96.0,2011,66.0,21.0,5000000.0,2712131.0,2821010.0,5.2,-2178990.0
4613,11.0,112.0,2014,66.0,21.0,5000000.0,2450846.0,6656705.0,9.4,1656705.0
4614,6.0,92.0,2010,66.0,21.0,5000000.0,2229058.0,6205034.0,7.2,1205034.0
4615,9.0,118.0,2015,66.0,21.0,5000000.0,2184640.0,2368937.0,6.8,-2631063.0
4616,6.0,108.0,2021,66.0,21.0,5000000.0,2180000.0,38998716.0,8.2,33998716.0
4617,3.0,118.0,2016,66.0,21.0,5000000.0,2141423.0,10727536.0,7.2,5727536.0
4618,3.0,110.0,1998,66.0,21.0,5000000.0,2080693.0,2080693.0,7.7,-2919307.0
4619,6.0,108.0,1992,66.0,21.0,5000000.0,1526697.0,1526697.0,7.6,-3473303.0
4620,11.0,110.0,2004,66.0,21.0,5000000.0,1082044.0,8655397.0,8.3,3655397.0
4621,6.0,103.0,1992,66.0,21.0,5000000.0,1050861.0,1050861.0,6.4,-3949139.0
4622,5.0,95.0,2008,66.0,21.0,5000000.0,942441.0,989319.0,5.9,-4010681.0
4623,6.0,99.0,2014,66.0,21.0,5000000.0,851690.0,851690.0,4.1,-4148310.0
4624,3.0,98.0,2003,46.0,21.0,5000000.0,742898.0,894030.0,7.5,-4105970.0
4625,9.0,104.0,1989,10.0,21.0,5000000.0,540000.0,540000.0,7.2,-4460000.0
4626,10.0,91.0,2006,66.0,21.0,5000000.0,418689.0,648183.0,8.2,-4351817.0
4627,0.0,110.0,1996,66.0,21.0,5000000.0,407488.0,407488.0,7.9,-4592512.0
4628,6.0,105.0,2013,66.0,21.0,5000000.0,391611.0,1075009.0,6.4,-3924991.0
4629,6.0,97.0,1997,22.0,21.0,5000000.0,353480.0,353480.0,4.2,-4646520.0
4630,6.0,116.0,2014,32.0,21.0,5000000.0,340911.0,927074.0,3.6,-4072926.0
4631,6.0,84.0,2002,32.0,21.0,5000000.0,249204.0,249204.0,8.5,-4750796.0
4632,6.0,110.0,2007,30.0,21.0,5000000.0,240425.0,2015004.0,8.2,-2984996.0
4633,5.0,118.0,2008,66.0,21.0,5000000.0,228830.0,332120.0,7.8,-4667880.0
